序号(),日期时间,时间(s),水平X1力(kN),水平X2力(kN),垂向Y1力(kN),垂向Y2力(kN),水平X1位移(mm),水平X2位移(mm),垂向Y1位移(mm),垂向Y2位移(mm),水平应变1微应变(με),水平应变2微应变(με),垂向应变1微应变(με),垂向应变2微应变(με),应变CH5微应变(με),应变CH6微应变(με),应变CH7微应变(με),应变CH8微应变(με),水平变形(mm),垂向变形(mm)
169,#2026-05-27 14:22:17#,16.974000000002,0.000341,-0.00021,2.311343,2.284729,0,0,0.000667,0.555,0,0,0,0,0,0,0,0,0,0
170,#2026-05-27 14:22:17#,17.0750000000007,0.000363,-8.6E-05,2.313079,2.285885,0,0,0.000667,0.557667,0,0,0,0,0,0,0,0,0,0
171,#2026-05-27 14:22:17#,17.1749999999993,0.000332,-0.000172,2.315633,2.288395,0,0,0.000667,0.560333,0,0,0,0,0,0,0,0,0,0
172,#2026-05-27 14:22:17#,17.2750000000015,0.000233,-0.000115,2.320375,2.293033,0,0,0.000667,0.563,0,0,0,0,0,0,0,0,0,0
173,#2026-05-27 14:22:17#,17.3480000000018,0.000367,-0.000321,2.327368,2.30027,0,0,0.000667,0.565,0,0,0,0,0,0,0,0,0,0
174,#2026-05-27 14:22:18#,17.4579999999987,0.000252,-0.000174,2.344874,2.317976,0,0,0.000667,0.569,0,0,0,0,0,0,0,0,0,0
175,#2026-05-27 14:22:18#,17.5679999999993,0.00035,-0.000226,2.361219,2.335025,0,0.000333,0.000667,0.573333,0,0,0,0,0,0,0,0,0,0
176,#2026-05-27 14:22:18#,17.6729999999989,0.000453,-0.000166,2.374526,2.348451,0,0.000333,0.000333,0.577333,0,0,0,0,0,0,0,0,0,0
177,#2026-05-27 14:22:18#,17.7780000000021,0.000365,-0.000121,2.384749,2.358548,0,0.000333,0.000333,0.581333,0,0,0,0,0,0,0,0,0,0
178,#2026-05-27 14:22:18#,17.8780000000006,0.000196,-0.000273,2.391061,2.364828,0,0.000333,0.000667,0.584667,0,0,0,0,0,0,0,0,0,0
179,#2026-05-27 14:22:18#,17.9779999999992,0.00019,-0.000134,2.397102,2.370586,0,0,0.000333,0.587667,0,0,0,0,0,0,0,0,0,0
180,#2026-05-27 14:22:18#,18.0780000000013,0.000404,-0.00013,2.404125,2.377633,0,0.000333,0.000333,0.591,0,0,0,0,0,0,0,0,0,0
181,#2026-05-27 14:22:18#,18.1779999999999,0.000373,-0.000163,2.410944,2.384418,0,0.000333,0.000333,0.594,0,0,0,0,0,0,0,0,0,0
182,#2026-05-27 14:22:18#,18.2780000000021,0.000356,-0.000241,2.418829,2.392296,0,0.000333,0.000333,0.597,0,0,0,0,0,0,0,0,0,0
183,#2026-05-27 14:22:18#,18.3780000000006,0.000255,-0.000138,2.427524,2.401113,0,0,0.000667,0.600333,0,0,0,0,0,0,0,0,0,0
184,#2026-05-27 14:22:19#,18.4789999999994,0.000281,-6.3E-05,2.437003,2.410824,0,0.000333,0.000333,0.603333,0,0,0,0,0,0,0,0,0,0
185,#2026-05-27 14:22:19#,18.5790000000015,0.000192,-0.000151,2.4442,2.418114,0,0.000333,0.000333,0.606667,0,0,0,0,0,0,0,0,0,0
186,#2026-05-27 14:22:19#,18.6640000000007,0.000363,-0.000191,2.447983,2.422016,0,0,0.000333,0.609,0,0,0,0,0,0,0,0,0,0
187,#2026-05-27 14:22:19#,18.7750000000015,0.000404,-0.000329,2.452978,2.426914,0,0,0.000667,0.612,0,0,0,0,0,0,0,0,0,0
188,#2026-05-27 14:22:19#,18.880000000001,0.000298,-9.8E-05,2.459401,2.433357,0,0.000333,0.000667,0.614667,0,0,0,0,0,0,0,0,0,0
189,#2026-05-27 14:22:19#,18.9799999999996,0.00047,-0.00013,2.468827,2.442721,0,0,0.000333,0.617667,0,0,0,0,0,0,0,0,0,0
190,#2026-05-27 14:22:19#,19.0800000000017,0.000337,-0.000149,2.481195,2.455303,0,0,0.000333,0.621,0,0,0,0,0,0,0,0,0,0
191,#2026-05-27 14:22:19#,19.1810000000005,0.000306,-0.000138,2.497997,2.472523,0,0.000333,0.000333,0.625,0,0,0,0,0,0,0,0,0,0
192,#2026-05-27 14:22:19#,19.280999999999,0.000244,-0.000128,2.517739,2.492836,0,0.000333,0.000333,0.629667,0,0,0,0,0,0,0,0,0,0
193,#2026-05-27 14:22:19#,19.3810000000012,0.000343,-0.000176,2.532018,2.50725,0,0,0.000333,0.634333,0,0,0,0,0,0,0,0,0,0
194,#2026-05-27 14:22:20#,19.4830000000002,0.000285,-0.000168,2.540146,2.515133,0,0.000333,0.000333,0.638333,0,0,0,0,0,0,0,0,0,0
195,#2026-05-27 14:22:20#,19.5829999999987,0.00038,-0.000151,2.549484,2.524149,0,0,0.000333,0.642333,0,0,0,0,0,0,0,0,0,0
196,#2026-05-27 14:22:20#,19.6830000000009,0.000345,-0.000231,2.55784,2.532493,0,0,0.000333,0.646,0,0,0,0,0,0,0,0,0,0
197,#2026-05-27 14:22:20#,19.773000000001,0.000237,-0.000256,2.56086,2.534992,0,0.000333,0.000333,0.649,0,0,0,0,0,0,0,0,0,0
198,#2026-05-27 14:22:20#,19.8810000000012,0.000367,-0.000271,2.560658,2.534536,0,0,0.000333,0.652,0,0,0,0,0,0,0,0,0,0
199,#2026-05-27 14:22:20#,19.9830000000002,0.000259,-0.000336,2.564722,2.538773,0,0.000333,0.000333,0.654667,0,0,0,0,0,0,0,0,0,0
200,#2026-05-27 14:22:20#,20.0829999999987,0.000207,-0.000273,2.572791,2.546744,0,0.000333,0.000333,0.657667,0,0,0,0,0,0,0,0,0,0
201,#2026-05-27 14:22:20#,20.1840000000011,0.000481,-0.000113,2.581014,2.555101,0,0.000333,0.000333,0.660667,0,0,0,0,0,0,0,0,0,0
202,#2026-05-27 14:22:20#,20.2839999999997,0.000395,-0.000441,2.587627,2.561925,0,0.000333,0.000333,0.663667,0,0,0,0,0,0,0,0,0,0
203,#2026-05-27 14:22:20#,20.3840000000018,0.000229,-0.000346,2.593713,2.56792,0,0,0.000333,0.666333,0,0,0,0,0,0,0,0,0,0
204,#2026-05-27 14:22:21#,20.4850000000006,0.000416,-0.00026,2.601936,2.575833,0,0.000333,0.000333,0.669,0,0,0,0,0,0,0,0,0,0
205,#2026-05-27 14:22:21#,20.5849999999991,0.00038,-5.4E-05,2.613053,2.587229,0,0.000333,0.000333,0.672333,0,0,0,0,0,0,0,0,0,0
206,#2026-05-27 14:22:21#,20.6850000000013,0.00016,-0.000235,2.62694,2.601228,0,0.000333,0.000333,0.676,0,0,0,0,0,0,0,0,0,0
207,#2026-05-27 14:22:21#,20.7860000000001,0.000289,-0.000214,2.641859,2.616328,0,0.000333,0.000333,0.679667,0,0,0,0,0,0,0,0,0,0
208,#2026-05-27 14:22:21#,20.8630000000012,0.000494,-0.000275,2.655799,2.630794,0,0.000333,0.000333,0.683333,0,0,0,0,0,0,0,0,0,0
209,#2026-05-27 14:22:21#,20.9730000000018,0.000453,-0.000277,2.682701,2.658445,0,0,0.000333,0.689333,0,0,0,0,0,0,0,0,0,0
210,#2026-05-27 14:22:21#,21.0829999999987,0.000457,-7.7E-05,2.701072,2.676947,0,0,0.000333,0.695333,0,0,0,0,0,0,0,0,0,0
211,#2026-05-27 14:22:21#,21.1860000000015,0.000464,-0.00025,2.698042,2.672678,0,0.000333,0.000333,0.698667,0,0,0,0,0,0,0,0,0,0
212,#2026-05-27 14:22:21#,21.2880000000005,0.000466,-0.000243,2.688518,2.662962,0,0.000333,0.000333,0.701,0,0,0,0,0,0,0,0,0,0
213,#2026-05-27 14:22:21#,21.387999999999,0.000511,-0.000126,2.684567,2.658803,0,0.000333,0.000333,0.702667,0,0,0,0,0,0,0,0,0,0
214,#2026-05-27 14:22:22#,21.4880000000012,0.000522,-0.000214,2.690621,2.664659,0,0,0.000333,0.705,0,0,0,0,0,0,0,0,0,0
215,#2026-05-27 14:22:22#,21.5879999999997,0.000442,-0.000243,2.702464,2.676398,0,0.000333,0.000333,0.708,0,0,0,0,0,0,0,0,0,0
216,#2026-05-27 14:22:22#,21.6880000000019,0.000447,-0.000245,2.716375,2.690594,0,0.000333,0.000333,0.711,0,0,0,0,0,0,0,0,0,0
217,#2026-05-27 14:22:22#,21.7890000000007,0.000546,-0.000153,2.73273,2.707286,0,0.000333,0,0.715,0,0,0,0,0,0,0,0,0,0
218,#2026-05-27 14:22:22#,21.8889999999992,0.000386,-0.000258,2.743157,2.717675,0,0.000333,0,0.718333,0,0,0,0,0,0,0,0,0,0
219,#2026-05-27 14:22:22#,21.9650000000001,0.000289,-0.000224,2.745897,2.720222,0,0,0,0.720667,0,0,0,0,0,0,0,0,0,0
220,#2026-05-27 14:22:22#,22.0740000000005,0.000373,-0.00018,2.748003,2.72213,0,0.000333,0,0.723333,0,0,0,0,0,0,0,0,0,0
221,#2026-05-27 14:22:22#,22.1840000000011,0.000468,-0.000113,2.75253,2.726615,0,0.000333,0,0.726,0,0,0,0,0,0,0,0,0,0
222,#2026-05-27 14:22:22#,22.2900000000009,0.000453,-0.000245,2.761754,2.735699,0,0.000333,0,0.729,0,0,0,0,0,0,0,0,0,0
223,#2026-05-27 14:22:22#,22.3840000000018,0.000425,-0.000268,2.774377,2.748498,0,0.000333,0,0.732,0,0,0,0,0,0,0,0,0,0
224,#2026-05-27 14:22:23#,22.4910000000018,0.000542,-0.000331,2.79397,2.768667,0,0.000333,0,0.736333,0,0,0,0,0,0,0,0,0,0
225,#2026-05-27 14:22:23#,22.5910000000003,0.000334,-0.000136,2.813293,2.788468,0,0.000333,0,0.740667,0,0,0,0,0,0,0,0,0,0
226,#2026-05-27 14:22:23#,22.6929999999993,0.000477,-0.00035,2.824936,2.799886,0,0.000333,0,0.745,0,0,0,0,0,0,0,0,0,0
227,#2026-05-27 14:22:23#,22.7930000000015,0.000384,-0.000161,2.827999,2.802332,0,0.000333,-0.000333,0.748333,0,0,0,0,0,0,0,0,0,0
228,#2026-05-27 14:22:23#,22.893,0.000399,-0.000226,2.831414,2.80526,0,0.000333,-0.000333,0.751333,0,0,0,0,0,0,0,0,0,0
229,#2026-05-27 14:22:23#,22.9599999999991,0.000278,-0.000254,2.83552,2.809135,0,0,-0.000333,0.753333,0,0,0,0,0,0,0,0,0,0
230,#2026-05-27 14:22:23#,23.0930000000008,0.000365,-0.000187,2.851171,2.824921,0,0.000333,-0.000333,0.758,0,0,0,0,0,0,0,0,0,0
231,#2026-05-27 14:22:23#,23.1929999999993,0.000233,-0.000279,2.864339,2.837974,0,0.000333,-0.000333,0.762,0,0,0,0,0,0,0,0,0,0
232,#2026-05-27 14:22:23#,23.2849999999999,0.000285,-0.000235,2.868982,2.842593,0,0.000333,-0.000333,0.765,0,0,0,0,0,0,0,0,0,0
233,#2026-05-27 14:22:23#,23.385000000002,0.000373,-0.000231,2.869806,2.843193,0,0.000333,-0.000333,0.767667,0,0,0,0,0,0,0,0,0,0
234,#2026-05-27 14:22:24#,23.4939999999988,0.000373,-0.000233,2.871736,2.844869,0,0.000333,-0.000333,0.770333,0,0,0,0,0,0,0,0,0,0
235,#2026-05-27 14:22:24#,23.5950000000012,0.000395,-0.00025,2.875907,2.848836,0,0.000333,-0.000333,0.772667,0,0,0,0,0,0,0,0,0,0
236,#2026-05-27 14:22:24#,23.6949999999997,0.000244,-0.00018,2.882958,2.855694,0,0,-0.000333,0.775333,0,0,0,0,0,0,0,0,0,0
237,#2026-05-27 14:22:24#,23.7950000000019,0.000397,-0.000159,2.89294,2.865906,0,0.000333,-0.000333,0.778333,0,0,0,0,0,0,0,0,0,0
238,#2026-05-27 14:22:24#,23.8950000000004,0.000298,-0.000214,2.904103,2.87691,0,0.000333,-0.000667,0.781333,0,0,0,0,0,0,0,0,0,0
239,#2026-05-27 14:22:24#,23.9959999999992,0.000343,-0.000168,2.916977,2.890004,0,0,-0.000667,0.784667,0,0,0,0,0,0,0,0,0,0
240,#2026-05-27 14:22:24#,24.0960000000014,0.000343,-0.000256,2.931144,2.904335,0,0,-0.000667,0.788333,0,0,0,0,0,0,0,0,0,0
241,#2026-05-27 14:22:24#,24.1959999999999,0.000328,-0.000208,2.950392,2.924017,0,0.000333,-0.000667,0.793,0,0,0,0,0,0,0,0,0,0
242,#2026-05-27 14:22:24#,24.2979999999989,0.000162,-0.000241,2.973647,2.947792,0,0,-0.000667,0.798333,0,0,0,0,0,0,0,0,0,0
243,#2026-05-27 14:22:24#,24.380000000001,0.000285,-0.000176,2.988925,2.962944,0,0.000333,-0.000667,0.802667,0,0,0,0,0,0,0,0,0,0
244,#2026-05-27 14:22:25#,24.4880000000012,0.000429,-0.000321,2.996907,2.97053,0,0.000333,-0.000667,0.807333,0,0,0,0,0,0,0,0,0,0
245,#2026-05-27 14:22:25#,24.5980000000018,0.000205,-0.000237,2.997211,2.97009,0,0.000333,-0.000667,0.811,0,0,0,0,0,0,0,0,0,0
246,#2026-05-27 14:22:25#,24.6959999999999,0.000494,-0.000187,2.996866,2.96951,0,0.000333,-0.001,0.813667,0,0,0,0,0,0,0,0,0,0
247,#2026-05-27 14:22:25#,24.7979999999989,0.000447,-0.000159,3.000231,2.972706,0,0.000333,-0.000667,0.816333,0,0,0,0,0,0,0,0,0,0
248,#2026-05-27 14:22:25#,24.898000000001,0.000229,-0.000174,3.006127,2.978438,0,0.000333,-0.000667,0.819333,0,0,0,0,0,0,0,0,0,0
249,#2026-05-27 14:22:25#,24.9989999999998,0.000343,-0.00018,3.013995,2.986378,0,0.000333,-0.000667,0.822,0,0,0,0,0,0,0,0,0,0
250,#2026-05-27 14:22:25#,25.099000000002,0.000345,-0.000109,3.024491,2.996861,0,0,-0.001,0.825,0,0,0,0,0,0,0,0,0,0
251,#2026-05-27 14:22:25#,25.1990000000005,0.000304,-0.000124,3.034713,3.007077,0,0.000333,-0.001,0.828333,0,0,0,0,0,0,0,0,0,0
252,#2026-05-27 14:22:25#,25.2989999999991,0.000309,-0.000205,3.04193,3.014189,0,0.000333,-0.000667,0.831333,0,0,0,0,0,0,0,0,0,0
253,#2026-05-27 14:22:25#,25.4000000000015,0.00035,-0.000115,3.048608,3.020542,0,0.000333,-0.000667,0.834,0,0,0,0,0,0,0,0,0,0
254,#2026-05-27 14:22:26#,25.4979999999996,0.000224,-3.8E-05,3.055029,3.027,0,0.000333,-0.000667,0.836667,0,0,0,0,0,0,0,0,0,0
255,#2026-05-27 14:22:26#,25.5839999999989,0.000216,-0.000218,3.061989,3.034125,0,0.000333,-0.000667,0.839,0,0,0,0,0,0,0,0,0,0
256,#2026-05-27 14:22:26#,25.6929999999993,0.00041,-0.000266,3.074728,3.046686,0,0.000333,-0.001,0.842667,0,0,0,0,0,0,0,0,0,0
257,#2026-05-27 14:22:26#,25.7999999999993,0.000425,-0.000235,3.092978,3.065283,0,0.000333,-0.001,0.846667,0,0,0,0,0,0,0,0,0,0
258,#2026-05-27 14:22:26#,25.9010000000017,0.000313,-0.000321,3.113404,3.085786,0,0,-0.001,0.851333,0,0,0,0,0,0,0,0,0,0
259,#2026-05-27 14:22:26#,26.0010000000002,0.000257,-0.000142,3.127144,3.09921,0,0.000333,-0.001,0.855667,0,0,0,0,0,0,0,0,0,0
260,#2026-05-27 14:22:26#,26.1029999999992,0.000544,-0.000203,3.136792,3.108624,0,0,-0.001,0.859667,0,0,0,0,0,0,0,0,0,0
261,#2026-05-27 14:22:26#,26.2030000000013,0.000395,-0.000218,3.143321,3.115006,0,0.000333,-0.001,0.863333,0,0,0,0,0,0,0,0,0,0
262,#2026-05-27 14:22:26#,26.3029999999999,0.000302,-0.000159,3.147315,3.118967,0,0.000333,-0.001,0.866333,0,0,0,0,0,0,0,0,0,0
263,#2026-05-27 14:22:26#,26.4030000000021,0.000483,-0.000214,3.152139,3.123596,0,0.000333,-0.000667,0.869333,0,0,0,0,0,0,0,0,0,0
264,#2026-05-27 14:22:27#,26.5030000000006,0.000421,-0.000222,3.161034,3.132266,0,0.000333,-0.000667,0.872333,0,0,0,0,0,0,0,0,0,0
265,#2026-05-27 14:22:27#,26.5780000000013,0.000326,-0.00017,3.168276,3.139459,0,0.000333,-0.000667,0.875,0,0,0,0,0,0,0,0,0,0
266,#2026-05-27 14:22:27#,26.6880000000019,0.000432,-0.000321,3.178163,3.149377,0,0.000333,-0.000667,0.878333,0,0,0,0,0,0,0,0,0,0
267,#2026-05-27 14:22:27#,26.7960000000021,0.000408,-0.000243,3.185313,3.156295,0,0.000333,-0.000667,0.881667,0,0,0,0,0,0,0,0,0,0
268,#2026-05-27 14:22:27#,26.9039999999986,0.000322,-0.000166,3.190327,3.161415,0,0,-0.000667,0.884667,0,0,0,0,0,0,0,0,0,0
269,#2026-05-27 14:22:27#,27.0040000000008,0.000423,-0.000176,3.19539,3.166222,0,0,-0.000667,0.887,0,0,0,0,0,0,0,0,0,0
270,#2026-05-27 14:22:27#,27.1049999999996,0.000419,-0.000252,3.203083,3.174063,0,0.000333,-0.000667,0.889667,0,0,0,0,0,0,0,0,0,0
271,#2026-05-27 14:22:27#,27.2050000000017,0.000363,-0.000245,3.213509,3.184627,0,0.000333,-0.000667,0.892667,0,0,0,0,0,0,0,0,0,0
272,#2026-05-27 14:22:27#,27.3050000000003,0.000451,-0.000302,3.225236,3.196209,0,0,-0.000667,0.896,0,0,0,0,0,0,0,0,0,0
273,#2026-05-27 14:22:27#,27.4049999999988,0.000367,-0.000424,3.239362,3.2109,0,0,-0.000667,0.899333,0,0,0,0,0,0,0,0,0,0
274,#2026-05-27 14:22:28#,27.5060000000012,0.000509,-0.000271,3.25694,3.22837,0,0.000333,-0.000667,0.903667,0,0,0,0,0,0,0,0,0,0
275,#2026-05-27 14:22:28#,27.6059999999998,0.000287,-0.000348,3.274834,3.246436,0,0,-0.000667,0.908,0,0,0,0,0,0,0,0,0,0
276,#2026-05-27 14:22:28#,27.706000000002,0.000386,-0.000231,3.292665,3.26439,0,0,-0.001,0.913,0,0,0,0,0,0,0,0,0,0
277,#2026-05-27 14:22:28#,27.8080000000009,0.00046,-0.000317,3.307628,3.279064,0,0,-0.001,0.918,0,0,0,0,0,0,0,0,0,0
278,#2026-05-27 14:22:28#,27.8859999999986,0.000475,-0.000319,3.312438,3.283784,0,0.000333,-0.001,0.921,0,0,0,0,0,0,0,0,0,0
279,#2026-05-27 14:22:28#,27.9959999999992,0.000255,-0.000487,3.312775,3.28398,0,0,-0.000667,0.924667,0,0,0,0,0,0,0,0,0,0
280,#2026-05-27 14:22:28#,28.1080000000002,0.000429,-0.000271,3.312514,3.283711,0,0,-0.000667,0.927667,0,0,0,0,0,0,0,0,0,0
281,#2026-05-27 14:22:28#,28.2079999999987,0.000319,-0.000331,3.315498,3.286466,0,0,-0.000667,0.93,0,0,0,0,0,0,0,0,0,0
282,#2026-05-27 14:22:28#,28.3080000000009,0.000341,-0.000365,3.321774,3.292836,0,0.000333,-0.000667,0.932667,0,0,0,0,0,0,0,0,0,0
283,#2026-05-27 14:22:28#,28.4079999999994,0.000408,-0.000336,3.33139,3.302721,0,0.000333,-0.000667,0.935333,0,0,0,0,0,0,0,0,0,0
284,#2026-05-27 14:22:29#,28.5090000000018,0.00027,-0.00021,3.341226,3.31287,0,0.000333,-0.000667,0.938667,0,0,0,0,0,0,0,0,0,0
285,#2026-05-27 14:22:29#,28.6090000000004,0.000429,-0.000342,3.348995,3.320693,0,0.000333,-0.000667,0.941333,0,0,0,0,0,0,0,0,0,0
286,#2026-05-27 14:22:29#,28.7089999999989,0.000408,-0.000336,3.35633,3.327776,0,0.000333,-0.000667,0.944,0,0,0,0,0,0,0,0,0,0
287,#2026-05-27 14:22:29#,28.8090000000011,0.000473,-0.000292,3.363014,3.33463,0,0,-0.000667,0.947,0,0,0,0,0,0,0,0,0,0
288,#2026-05-27 14:22:29#,28.9099999999999,0.000209,-0.000369,3.371656,3.343341,0,0.000333,-0.000667,0.949667,0,0,0,0,0,0,0,0,0,0
289,#2026-05-27 14:22:29#,29.010000000002,0.000375,-0.000361,3.383577,3.355241,0,0.000333,-0.000667,0.952667,0,0,0,0,0,0,0,0,0,0
290,#2026-05-27 14:22:29#,29.0879999999997,0.000382,-0.000117,3.395912,3.368052,0,0,-0.000667,0.955667,0,0,0,0,0,0,0,0,0,0
291,#2026-05-27 14:22:29#,29.1990000000005,0.000334,-0.000107,3.418114,3.390732,0,0,-0.000667,0.960667,0,0,0,0,0,0,0,0,0,0
292,#2026-05-27 14:22:29#,29.3100000000013,0.000173,-0.000277,3.433884,3.406436,0,0,-0.001,0.965333,0,0,0,0,0,0,0,0,0,0
293,#2026-05-27 14:22:29#,29.4110000000001,0.000391,-0.000294,3.440686,3.413,0,0.000333,-0.001,0.969333,0,0,0,0,0,0,0,0,0,0
294,#2026-05-27 14:22:30#,29.512999999999,0.000317,-0.000344,3.449447,3.421757,0,0.000333,-0.000667,0.973,0,0,0,0,0,0,0,0,0,0
295,#2026-05-27 14:22:30#,29.6130000000012,0.000319,-0.000187,3.460737,3.433142,0,0.000333,-0.000667,0.976667,0,0,0,0,0,0,0,0,0,0
296,#2026-05-27 14:22:30#,29.7129999999997,0.000457,-0.000363,3.472292,3.444698,0,0,-0.000667,0.980667,0,0,0,0,0,0,0,0,0,0
297,#2026-05-27 14:22:30#,29.8130000000019,0.000291,-0.000321,3.478929,3.451429,0,0.000333,-0.000667,0.984,0,0,0,0,0,0,0,0,0,0
298,#2026-05-27 14:22:30#,29.9130000000005,0.000328,-0.000346,3.48092,3.453393,0,0,-0.000667,0.987,0,0,0,0,0,0,0,0,0,0
299,#2026-05-27 14:22:30#,30.012999999999,0.000477,-0.000212,3.481467,3.454316,0,0.000333,-0.000667,0.989333,0,0,0,0,0,0,0,0,0,0
300,#2026-05-27 14:22:30#,30.1130000000012,0.000306,-0.000285,3.485005,3.457437,0,0,-0.000667,0.991667,0,0,0,0,0,0,0,0,0,0
301,#2026-05-27 14:22:30#,30.2129999999997,0.00049,-0.000357,3.490691,3.463086,0,0,-0.000667,0.994,0,0,0,0,0,0,0,0,0,0
302,#2026-05-27 14:22:30#,30.2900000000009,0.000287,-0.000405,3.497046,3.469566,0,0,-0.000667,0.996,0,0,0,0,0,0,0,0,0,0
303,#2026-05-27 14:22:30#,30.4000000000015,0.000255,-0.000285,3.510274,3.483055,0,0,-0.000667,0.999333,0,0,0,0,0,0,0,0,0,0
304,#2026-05-27 14:22:31#,30.510000000002,0.000319,-0.000348,3.526631,3.499931,0,0.000333,-0.000667,1.003,0,0,0,0,0,0,0,0,0,0
305,#2026-05-27 14:22:31#,30.6150000000016,0.000343,-0.000426,3.540871,3.514163,0,0.000333,-0.000667,1.006667,0,0,0,0,0,0,0,0,0,0
